pm,day,aqi-bj-1,pm2.5-bj-1,pm10-bj-1,co-bj-1,no2-bj-1,so2-bj-1,o3-bj-1,aqi-lf-1,pm2.5-lf-1,pm10-lf-1,co-lf-1,no2-lf-1,so2-lf-1,o3-lf-1,aqi-ts-1,pm2.5-ts-1,pm10-ts-1,co-ts-1,no2-ts-1,so2-ts-1,o3-ts-1,aqi-tj-1,pm2.5-tj-1,pm10-tj-1,co-tj-1,no2-tj-1,so2-tj-1,o3-tj-1,aqi-zjk-1,pm2.5-zjk-1,pm10-zjk-1,co-zjk-1,no2-zjk-1,so2-zjk-1,o3-zjk-1,aqi-cd-1,pm2.5-cd-1,pm10-cd-1,co-cd-1,no2-cd-1,so2-cd-1,o3-cd-1,EVP,GST-mean,GST-max,GST-min,PRE-208,PRE-820,PRE-2020,PRS-mean,PRS-max,PRS-min,RHU-mean,RHU-min,SSD,TEM-mean,TEM-max,TEM-min,WIN-mean,WIN-max,WIN-ext,year_2013,year_2014,year_2015,year_2016,year_2017,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,class-bj-1_1,class-bj-1_2,class-bj-1_3,class-bj-1_4,class-bj-1_5,class-bj-1_6,class-lf-1_1,class-lf-1_2,class-lf-1_3,class-lf-1_4,class-lf-1_5,class-lf-1_6,class-ts-1_1,class-ts-1_2,class-ts-1_3,class-ts-1_4,class-ts-1_5,class-ts-1_6,class-tj-1_1,class-tj-1_2,class-tj-1_3,class-tj-1_4,class-tj-1_5,class-tj-1_6,class-zjk-1_1,class-zjk-1_2,class-zjk-1_3,class-zjk-1_4,class-zjk-1_5,class-zjk-1_6,class-cd-1_1,class-cd-1_2,class-cd-1_3,class-cd-1_4,class-cd-1_5,class-cd-1_6,WD-max_1,WD-max_2,WD-max_3,WD-max_4,WD-max_5,WD-max_6,WD-max_7,WD-max_8,WD-max_9,WD-max_10,WD-max_11,WD-max_12,WD-max_13,WD-max_14,WD-max_15,WD-max_16,WD-ext_1,WD-ext_2,WD-ext_3,WD-ext_4,WD-ext_5,WD-ext_6,WD-ext_7,WD-ext_8,WD-ext_9,WD-ext_10,WD-ext_11,WD-ext_12,WD-ext_13,WD-ext_14,WD-ext_15,WD-ext_16
3.737669618,25,4.094344562,2.944438979,3.663561646,0.336472237,3.496507561,1.098612289,110,4.465908119,2.397895273,3.63758616,0.405465108,3.761200116,1.609437912,143,4.356708827,3.218875825,4.077537444,0.832909123,3.912023005,3.583518938,132,4.025351691,2.944438979,3.713572067,0.336472237,3.33220451,2.197224577,105,4.025351691,2.708050201,3.828641396,0.262364264,2.833213344,2.302585093,4.672828834,4.094344562,2.995732274,3.988984047,0.336472237,3.36729583,2.397895273,110,105,375,638,197,0,0,0,10028,10050,10004,21,2.63905733,123,312,378,246,3.295836866,49,4.564348191,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.110873864,26,4.94875989,3.737669618,4.356708827,0.405465108,3.761200116,1.791759469,203,4.905274778,3.36729583,4.406719247,0.530628251,3.850147602,2.944438979,197,5.049856007,3.737669618,4.430816799,0.875468737,4.094344562,3.737669618,220,4.369447852,3.496507561,4.17438727,0.530628251,3.433987204,2.833213344,133,4.615120517,3.135494216,4.262679877,0.336472237,2.944438979,2.564949357,5.075173815,4.543294782,3.433987204,4.33073334,0.470003629,3.610917913,2.772588722,151,87,368,623,197,0,0,0,10012,10032,9992,29,2.772588722,84,308,376,226,3.295836866,73,4.804021045,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4.304065093,27,4.59511985,4.110873864,4.48863637,0.530628251,3.688879454,2.079441542,157,4.33073334,3.891820298,4.48863637,0.641853886,3.850147602,2.708050201,129,4.718498871,4.143134726,4.691347882,0.916290732,3.931825633,3.610917913,172,4.110873864,3.713572067,4.204692619,0.530628251,3.258096538,2.48490665,112,4.634728988,3.36729583,4.094344562,0.405465108,3.044522438,2.564949357,5.093750201,4.941642423,3.610917913,4.418840608,0.470003629,3.433987204,2.833213344,202,58,291,449,214,0.693147181,2.833213344,2.833213344,9996,10008,9976,50,3.258096538,10,260,320,222,3.33220451,58,4.820281566,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4.718498871,28,4.59511985,4.304065093,0,0.530628251,3.496507561,1.098612289,118,4.17438727,3.850147602,4.043051268,0.587786665,3.688879454,1.098612289,102,4.382026635,4.077537444,4.442651256,0.993251773,3.80666249,2.995732274,116,4.025351691,3.688879454,3.912023005,0.530628251,3.258096538,1.791759469,90,4.394449155,3.135494216,3.784189634,0.530628251,2.833213344,2.397895273,4.919980926,4.634728988,3.465735903,3.663561646,0.336472237,2.995732274,2.48490665,162,17,223,262,187,5.433722004,2.48490665,5.480638923,10015,10028,9987,82,4.219507705,5,215,226,182,2.890371758,42,4.317488114,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4.110873864,29,4.983606622,4.718498871,0,0.641853886,3.526360525,1.098612289,166,5.030437921,4.762173935,4.9698133,0.741937345,3.610917913,1.098612289,134,5.262690189,4.976733742,5.361292166,1.16315081,3.850147602,3.135494216,186,4.787491743,4.510859507,4.553876892,0.641853886,3.33220451,1.791759469,128,4.189654742,3.36729583,4.077537444,0.405465108,3.258096538,2.48490665,4.770684624,4.290459441,3.33220451,3.688879454,0.587786665,2.995732274,2.890371758,126,22,258,377,191,2.564949357,0.693147181,2.564949357,10004,10026,9989,80,4.077537444,28,241,286,201,2.63905733,41,4.276666119,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.708050201,30,4.875197323,4.110873864,4.060443011,0.530628251,3.526360525,1.098612289,192,4.744932128,4.465908119,4.753590191,0.693147181,3.850147602,1.098612289,164,5.308267697,5.023880521,5.463831805,1.131402111,3.931825633,3.044522438,136,4.543294782,4.248495242,4.189654742,0.587786665,3.433987204,1.609437912,94,4.189654742,2.397895273,3.17805383,0.182321557,2.63905733,2.302585093,4.779123493,4.025351691,2.995732274,3.63758616,0.470003629,3.17805383,2.833213344,106,42,288,438,202,2.995732274,0,2.995732274,9990,10012,9972,71,3.63758616,81,263,329,211,2.708050201,40,4.17438727,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.871201011,1,4.418840608,2.708050201,3.496507561,0.336472237,3.258096538,1.098612289,138,4.905274778,4.143134726,4.605170186,0.741937345,3.526360525,1.945910149,197,4.553876892,4.262679877,4.812184355,1.223775432,4.043051268,3.433987204,138,4.189654742,3.871201011,3.931825633,0.587786665,2.833213344,2.079441542,116,4.234106505,2.63905733,3.737669618,0.262364264,2.944438979,2.48490665,4.804021045,4.077537444,2.48490665,3.465735903,0.262364264,3.218875825,2.397895273,109,64,315,542,186,0,0,0,9999,10012,9978,47,3.555348061,84,276,313,236,3.044522438,47,4.454347296,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.430816799,2,4.787491743,3.871201011,4.276666119,0.530628251,3.663561646,1.386294361,180,4.927253685,3.555348061,4.17438727,0.530628251,3.496507561,2.197224577,200,4.779123493,4.219507705,4.727387819,0.875468737,3.871201011,3.218875825,179,4.477336814,3.583518938,3.912023005,0.530628251,3.091042453,2.197224577,144,4.262679877,2.708050201,3.912023005,0.262364264,2.944438979,2.564949357,4.828313737,4.543294782,2.995732274,3.912023005,0.470003629,3.401197382,2.890371758,151,58,333,545,187,0,0,0,10009,10021,9992,59,3.465735903,139,275,333,209,3.091042453,45,4.369447852,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4.882801923,3,4.927253685,4.430816799,4.691347882,0.693147181,3.784189634,2.197224577,200,4.86753445,4.262679877,4.682131227,0.693147181,3.871201011,2.833213344,191,4.553876892,4.143134726,4.605170186,0.955511445,4.007333185,3.496507561,152,4.418840608,3.988984047,4.276666119,0.587786665,3.295836866,2.397895273,138,4.94875989,3.912023005,4.615120517,0.470003629,3.044522438,2.63905733,5.323009979,4.882801923,3.526360525,4.290459441,0.587786665,3.583518938,2.772588722,194,45,301,526,218,0,2.302585093,2.302585093,10020,10034,10006,59,3.761200116,46,278,322,235,3.135494216,36,4.110873864,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4.574710979,4,5.159055299,4.882801923,4.709530201,0.78845736,3.496507561,1.791759469,216,4.812184355,4.532599493,4.86753445,0.78845736,3.891820298,2.302585093,169,4.753590191,4.477336814,4.941642423,1.193922468,3.988984047,3.610917913,127,4.394449155,4.094344562,4.262679877,0.587786665,3.33220451,2.197224577,114,4.86753445,4.204692619,4.709530201,0.530628251,3.135494216,2.63905733,5.257495372,4.86753445,4.043051268,4.65396035,0.741937345,3.36729583,2.833213344,191,43,308,486,214,0,0,0,10035,10047,10018,66,3.891820298,0,274,317,236,3.135494216,40,4.262679877,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4.317488114,5,5.087596335,4.574710979,4.65396035,0.693147181,3.433987204,1.791759469,226,4.976733742,4.204692619,4.59511985,0.693147181,3.496507561,2.302585093,208,4.86753445,4.418840608,5.030437921,1.504077397,4.127134385,3.951243719,191,4.787491743,4.060443011,4.219507705,0.693147181,3.465735903,2.397895273,180,4.912654886,4.304065093,4.882801923,0.587786665,3.36729583,2.772588722,5.293304825,4.890349128,4.110873864,4.624972813,0.832909123,3.36729583,3.135494216,195,56,345,567,222,0,0,0,10064,10079,10041,62,3.713572067,100,271,317,228,2.890371758,38,4.060443011,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4.709530201,6,5.049856007,4.317488114,4.672828834,0.641853886,3.583518938,1.791759469,220,5.003946306,4.007333185,4.553876892,0.741937345,3.784189634,2.772588722,212,4.882801923,4.110873864,4.634728988,0.916290732,3.583518938,3.218875825,194,4.919980926,4.060443011,4.477336814,0.741937345,3.713572067,2.708050201,199,4.882801923,4.094344562,4.779123493,0.470003629,3.33220451,2.708050201,5.272999559,4.990432587,3.988984047,4.553876892,0.693147181,3.465735903,3.044522438,210,67,357,597,201,0,0,0,10077,10092,10057,50,3.526360525,121,287,336,222,2.944438979,37,4.17438727,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4.521788577,7,5.18178355,4.709530201,4.836281907,0.78845736,3.526360525,2.197224577,242,5.075173815,4.369447852,4.762173935,0.78845736,3.828641396,2.48490665,224,4.709530201,4.17438727,4.644390899,1.30833282,3.871201011,3.713572067,170,4.828313737,4.158883083,4.418840608,0.741937345,3.63758616,2.302585093,186,4.990432587,4.007333185,4.672828834,0.405465108,3.135494216,2.63905733,5.351858133,5.117993812,4.077537444,4.65396035,0.693147181,3.583518938,2.995732274,231,60,326,510,212,0,0,0,10069,10086,10047,58,3.713572067,86,285,334,233,3.091042453,37,4.276666119,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4.430816799,8,4.990432587,4.521788577,4.65396035,0.78845736,3.555348061,1.791759469,210,4.564348191,4.189654742,4.615120517,0.78845736,3.80666249,2.079441542,154,4.33073334,4.025351691,4.510859507,1.30833282,3.850147602,3.33220451,103,4.143134726,3.80666249,4.143134726,0.641853886,3.465735903,1.945910149,108,4.94875989,4.48863637,4.997212274,0.530628251,3.295836866,2.564949357,5.323009979,4.912654886,4.382026635,4.86753445,0.741937345,3.663561646,3.091042453,198,46,329,494,240,0,0,0,10045,10066,10013,71,3.80666249,21,280,330,238,3.044522438,32,4.025351691,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4.521788577,9,4.9698133,4.430816799,4.543294782,0.587786665,3.496507561,1.609437912,207,4.553876892,4.110873864,4.584967479,0.641853886,3.583518938,2.079441542,152,4.510859507,4.204692619,4.700480366,1.410986974,3.828641396,3.258096538,148,4.584967479,4.110873864,4.442651256,0.641853886,3.583518938,1.945910149,156,4.700480366,4.110873864,4.644390899,0.470003629,3.295836866,2.708050201,5.135798437,4.882801923,4.290459441,4.727387819,0.741937345,3.526360525,2.944438979,194,51,371,596,246,0,0,0,10009,10030,9984,66,3.784189634,72,300,351,252,3.044522438,45,4.304065093,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4.465908119,10,4.927253685,4.521788577,4.465908119,0.587786665,3.36729583,1.609437912,200,4.605170186,4.007333185,4.454347296,0.530628251,3.36729583,2.397895273,158,4.510859507,4.219507705,4.672828834,0.832909123,3.610917913,3.044522438,148,4.644390899,4.356708827,4.532599493,0.693147181,3.17805383,2.079441542,143,4.859812404,3.912023005,4.634728988,0.405465108,3.258096538,2.708050201,5.252273428,5.010635294,4.189654742,4.672828834,0.641853886,3.433987204,2.944438979,213,68,389,622,245,0,0,0,9986,10003,9962,60,3.688879454,114,309,359,255,3.044522438,53,4.418840608,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.401197382,11,4.86753445,4.465908119,4.59511985,0.530628251,3.401197382,2.079441542,191,4.574710979,4.110873864,4.605170186,0.587786665,3.496507561,2.48490665,155,4.852030264,4.290459441,4.718498871,0.832909123,3.63758616,3.17805383,189,4.770684624,4.48863637,4.753590191,0.693147181,3.401197382,2.197224577,152,4.828313737,3.80666249,4.564348191,0.470003629,3.33220451,2.890371758,5.231108617,4.812184355,4.007333185,4.510859507,0.470003629,3.33220451,2.944438979,184,68,376,589,251,0,0,0,9959,9984,9934,59,3.663561646,79,310,359,263,3.33220451,56,4.521788577,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.044522438,12,3.970291914,3.401197382,4.007333185,0.470003629,3.401197382,1.609437912,94,4.143134726,3.784189634,4.317488114,0.587786665,3.850147602,2.079441542,62,4.634728988,4.343805422,4.804021045,1.064710737,3.850147602,3.36729583,123,4.553876892,4.262679877,4.691347882,0.641853886,3.713572067,2.079441542,77,4.025351691,2.772588722,3.295836866,0.262364264,2.944438979,2.564949357,4.672828834,4.025351691,3.465735903,4.043051268,0.336472237,3.218875825,2.564949357,105,45,276,382,259,0,1.791759469,1.791759469,9959,9978,9935,66,3.871201011,20,278,325,253,3.044522438,43,4.454347296,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.583518938,13,4.727387819,3.044522438,3.784189634,0.405465108,3.496507561,1.386294361,173,4.718498871,3.044522438,3.912023005,0.641853886,3.761200116,2.197224577,172,4.510859507,3.583518938,4.158883083,1.223775432,3.761200116,3.737669618,148,4.727387819,3.610917913,4.043051268,0.741937345,3.433987204,2.48490665,173,4.418840608,2.833213344,3.713572067,0.336472237,3.044522438,2.397895273,4.934473933,4.33073334,2.564949357,3.465735903,0.262364264,2.995732274,2.397895273,130,59,385,640,209,0,0,0,10002,10013,9978,52,3.258096538,133,299,365,229,2.890371758,37,4.276666119,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.610917913,14,4.394449155,3.583518938,0,0.587786665,3.761200116,1.609437912,135,4.700480366,3.496507561,4.17438727,0.693147181,3.970291914,2.708050201,169,4.219507705,3.850147602,4.442651256,1.193922468,3.688879454,3.465735903,97,4.454347296,3.931825633,4.442651256,0.693147181,3.891820298,2.995732274,142,4.17438727,3.218875825,4.17438727,0.336472237,3.33220451,2.48490665,4.762173935,4.605170186,2.944438979,3.850147602,0.336472237,3.401197382,2.63905733,158,63,312,510,244,0,0.693147181,0.693147181,10023,10035,10001,51,3.433987204,16,285,329,258,2.995732274,49,4.33073334,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.663561646,15,3.970291914,3.610917913,3.713572067,0.530628251,3.433987204,1.098612289,77,3.988984047,3.295836866,3.80666249,0.470003629,3.761200116,1.098612289,74,4.17438727,3.850147602,4.290459441,0.955511445,3.713572067,2.995732274,46,3.988984047,3.63758616,3.912023005,0.530628251,3.401197382,2.079441542,82,4.276666119,3.258096538,3.931825633,0.336472237,3.044522438,2.302585093,4.836281907,3.871201011,2.833213344,3.526360525,0.262364264,3.135494216,2.397895273,94,31,224,273,207,4.521788577,0.693147181,4.521788577,10004,10033,9989,80,4.110873864,0,223,264,204,2.995732274,40,4.077537444,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4.382026635,16,4.007333185,3.663561646,3.988984047,0.587786665,3.713572067,1.386294361,82,4.709530201,3.663561646,4.304065093,0.641853886,4.007333185,1.945910149,170,4.025351691,3.433987204,4.094344562,0.955511445,3.610917913,3.258096538,98,4.787491743,3.828641396,4.219507705,0.641853886,3.465735903,2.564949357,180,3.970291914,3.610917913,3.970291914,0.405465108,3.218875825,2.302585093,4.59511985,4.394449155,2.564949357,3.610917913,0.262364264,3.33220451,2.772588722,136,32,262,406,197,0,0,0,9993,10004,9983,63,3.828641396,0,243,276,213,2.48490665,27,3.761200116,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.672828834,17,5.043425117,4.382026635,4.584967479,0.741937345,3.761200116,1.386294361,219,4.882801923,4.262679877,4.744932128,0.832909123,3.63758616,2.197224577,194,4.442651256,3.496507561,4.110873864,0.875468737,3.401197382,3.135494216,140,4.584967479,3.80666249,3.988984047,0.641853886,3.401197382,2.302585093,156,4.454347296,3.871201011,4.442651256,0.587786665,3.36729583,2.48490665,4.96284463,4.828313737,3.526360525,4.248495242,0.587786665,3.496507561,2.944438979,186,37,296,465,217,0,0,0,10026,10038,10004,61,3.784189634,47,266,313,231,2.63905733,28,3.871201011,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4.624972813,18,4.941642423,4.672828834,4.875197323,0.832909123,3.970291914,1.609437912,137,4.795790546,3.63758616,4.33073334,0.641853886,3.970291914,2.708050201,181,4.094344562,3.583518938,4.219507705,0.955511445,3.713572067,3.33220451,108,4.189654742,3.713572067,4.204692619,0.587786665,3.583518938,2.302585093,117,4.672828834,4.077537444,4.634728988,0.530628251,3.295836866,2.397895273,5.117993812,4.852030264,4.043051268,4.574710979,0.693147181,3.496507561,2.944438979,189,24,275,448,221,0,3.258096538,3.258096538,10034,10046,10022,75,4.077537444,8,258,293,238,2.397895273,45,4.317488114,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3.526360525,19,4.8978398,4.624972813,0,0.832909123,3.80666249,1.098612289,53,4.787491743,4.510859507,4.927253685,0.832909123,3.610917913,1.609437912,72,4.584967479,4.290459441,4.787491743,1.16315081,3.63758616,3.433987204,83,4.454347296,4.158883083,4.158883083,0.587786665,3.044522438,1.791759469,90,4.532599493,4.234106505,4.65396035,0.587786665,3.36729583,2.48490665,4.762173935,4.369447852,4.043051268,4.465908119,0.693147181,3.401197382,2.63905733,133,23,237,259,226,0.693147181,4.912654886,4.912654886,10034,10037,10025,88,4.234106505,0,242,260,232,2.995732274,32,4.025351691,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3.36729583,20,3.891820298,3.526360525,2.079441542,0.530628251,2.944438979,1.098612289,57,3.891820298,3.36729583,3.891820298,0.587786665,3.044522438,1.098612289,60,3.988984047,3.36729583,3.80666249,1.131402111,3.401197382,3.135494216,43,3.496507561,2.995732274,3.496507561,0.470003629,2.48490665,1.098612289,61,3.891820298,3.433987204,3.891820298,0.405465108,3.401197382,2.63905733,4.158883083,3.871201011,3.433987204,3.871201011,0.405465108,2.944438979,2.197224577,69,10,217,235,210,5.908082938,7.682021511,7.838343316,9978,10040,9934,94,4.343805422,0,221,243,213,3.688879454,82,4.96284463,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.33073334,21,3.713572067,3.36729583,3.688879454,0.587786665,3.33220451,1.098612289,53,4.060443011,3.713572067,4.158883083,0.693147181,3.496507561,1.386294361,48,4.060443011,3.713572067,4.007333185,0.875468737,3.044522438,2.995732274,101,4.077537444,3.737669618,3.912023005,0.530628251,3.295836866,1.791759469,76,3.610917913,2.890371758,3.401197382,0.336472237,3.218875825,2.564949357,4.290459441,4.077537444,2.890371758,3.33220451,0.470003629,2.944438979,2.302585093,109,9,260,333,218,5.686975356,4.997212274,6.091309882,9966,9974,9952,91,4.430816799,0,241,263,220,2.833213344,36,4.007333185,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
