,target,day,aqi-bj,pm2.5-bj,pm10-bj,co-bj,no2-bj,so2-bj,o3-bj,aqi-bd,pm2.5-bd,pm10-bd,co-bd,no2-bd,so2-bd,o3-bd,aqi-lf,pm2.5-lf,pm10-lf,co-lf,no2-lf,so2-lf,o3-lf,aqi-ts,pm2.5-ts,pm10-ts,co-ts,no2-ts,so2-ts,o3-ts,aqi-tj,pm2.5-tj,pm10-tj,co-tj,no2-tj,so2-tj,o3-tj,aqi-zjk,pm2.5-zjk,pm10-zjk,co-zjk,no2-zjk,so2-zjk,o3-zjk,aqi-cd,pm2.5-cd,pm10-cd,co-cd,no2-cd,so2-cd,o3-cd,EVP,GST-mean,GST-max,GST-min,PRE-208,PRE-820,PRE-2020,PRS-mean,PRS-max,PRS-min,RHU-mean,RHU-min,SSD,TEM-mean,TEM-max,TEM-min,WIN-mean,WIN-max,WD-max,WIN-ext,WD-ext,pm10-bj-sqt,co-bj-sqt,so2-bj-sqt,o3-bj-poly,pm2.5-bj-sqt,aqi-bj-sqt,so2-lf-sqt,pm2.5-lf-sqt,aqi-lf-sqt,co-lf-sqt,pm10-tj-poly,no2-cd-poly,no2-cd-s2,so2-cd-poly,co-cd-s2,co-cd-sqt,no2-bd-poly,so2-ts-poly,no2-zjk-s2,WD-max-sin,WD-max-cos,WD-max-sint,WD-ext-sin,WD-ext-cos,WD-ext-sint,o3-bj-exp,o3-lf-exp,so2-tj-exp,o3-tj-exp,o3-zjk-exp,o3-cd-exp,o3-bd-exp,o3-ts-exp,EVP-exp,WIN-mean-exp,WIN-max-exp,WIN-ext-exp,pm2.5-zjk-log,pm10-zjk-log,so2-zjk-log,pm2.5-cd-log,pm10-cd-log,so2-bd-log,co-bd-log,WIN-max-project1,WIN-ext-project1,WIN-max-sin,WIN-max-cos,WIN-max-sint,WIN-ext-sin,WIN-ext-cos,WIN-ext-sint,year_2013,year_2014,year_2015,year_2016,year_2017,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,weekday_7,class-pm2.5_1,class-pm2.5_2,class-pm2.5_3,class-pm2.5_4,class-pm2.5_5,class-pm2.5_6,class-bj_1,class-bj_2,class-bj_3,class-bj_4,class-bj_5,class-bj_6,class-bd_1,class-bd_2,class-bd_3,class-bd_4,class-bd_5,class-bd_6,class-lf_1,class-lf_2,class-lf_3,class-lf_4,class-lf_5,class-lf_6,class-ts_1,class-ts_2,class-ts_3,class-ts_4,class-ts_5,class-ts_6,class-tj_1,class-tj_2,class-tj_3,class-tj_4,class-tj_5,class-tj_6,class-zjk_1,class-zjk_2,class-zjk_3,class-zjk_4,class-zjk_5,class-zjk_6,class-cd_1,class-cd_2,class-cd_3,class-cd_4,class-cd_5,class-cd_6,PRE-b_0,PRE-b_1,SimpClass-cd_1,SimpClass-cd_2,SimpClass-cd_3,SimpClass-cd_4,SimpClass-lf_1,SimpClass-lf_2,SimpClass-lf_3,SimpClass-lf_4,SimpClass-lf_5,SimpClass-tj_1,SimpClass-tj_2,SimpClass-tj_3,SimpClass-tj_4,SimpClass-ts_1,SimpClass-ts_2,SimpClass-ts_3,SimpClass-ts_4,SimpClass-zjk_1,SimpClass-zjk_2,SimpClass-zjk_3
10,48,12,29,16,29,0.8,25,11,56,115,87,177,2.7,68.0,87,34,71,42,92,0.7,41,39,43,97,73,137,2.0,51,93,49,86,47,121,1.4,45,68,48,45,20,45,0.5,22,51,69,49,23,49,0.5,18,21,50,30.0,-39,124,-102,0,0,0,10173,10211,10122,26,13,85,-16,27,-42,33,70,2,127,16,5.385164807134504,0.8944271909999159,3.3166247903554,178808,4.0,5.385164807134504,6.244997998398398,6.48074069840786,8.426149773176359,0.7071067811865476,14762,6174,324,462,0.25,0.7071067811865476,319124.0,8742,484,0.3826834323650898,0.9238795325112867,0.9914448613738103,0.3826834323650904,0.9238795325112865,0.6087614290087204,4.780892883885469e-25,2.1151310375910805e-19,2.9374821117108028e-30,1.4251640827409352e-21,1.0806392777072785e-30,1.9287498479639178e-22,1.713908431542013e-15,5.242885663363464e-22,9.357622968840175e-14,4.658886145103398e-15,3.975449735908647e-31,6.991989996645917e-56,2.995732273553991,3.8066624897703196,3.9318256327243257,3.1354942159291497,3.8918202981106265,4.465908118654584,0.9932517730102834,3.941439212316499e-31,4.256453821972847e-56,26.787840265556284,64.67156727579007,69.40114029616672,48.60079591036648,117.33270062893338,77.31270148410749,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
11,40,13,66,48,63,1.3,45,29,29,159,121,199,2.8,73.0,141,27,88,65,107,1.3,57,70,33,76,56,97,1.3,50,59,38,79,50,108,1.6,55,92,33,68,32,87,0.9,35,96,53,44,30,40,0.5,22,22,54,20.0,-56,130,-136,0,0,0,10219,10244,10197,31,16,74,-31,25,-78,21,49,11,76,11,7.937253933193772,1.140175425099138,5.385164807134504,25259,6.928203230275509,8.12403840463596,8.366600265340756,8.06225774829855,9.38083151964686,0.7071067811865476,11772,11154,484,506,0.25,0.7071067811865476,394419.0,3540,1225,0.7071067811865475,0.7071067811865477,0.9659258262890684,0.7071067811865475,0.7071067811865477,0.9659258262890684,2.543665647376923e-13,4.658886145103398e-15,1.1089390193121365e-40,4.658886145103398e-15,9.602680054508676e-24,3.532628572200807e-24,1.8795288165390832e-12,3.1391327920480296e-17,2.061153622438558e-09,7.582560427911907e-10,5.242885663363464e-22,9.854154686111257e-34,3.4657359027997265,4.465908118654584,4.564348191467836,3.4011973816621555,3.6888794541139363,4.948759890378168,1.0296194171811581,5.064238666523465e-22,9.518382507562312e-34,34.648232278140824,34.64823227814084,47.330365488164354,53.740115370177605,53.74011537017763,73.4103627979692,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
12,46,14,56,40,48,1.2,41,29,46,241,191,293,3.3,107.0,165,28,120,91,136,1.7,73,73,28,118,90,145,2.0,65,96,34,103,78,152,2.2,68,113,39,64,32,77,0.7,26,72,65,58,36,66,0.7,26,49,44,19.0,-29,152,-129,0,0,0,10244,10264,10211,28,14,74,-10,53,-57,20,55,2,95,2,6.928203230275509,1.0954451150103321,5.385164807134504,99498,6.324555320336759,7.483314773547883,8.54400374531753,9.539392014169456,10.954451150103322,0.8366600265340756,23256,18278,676,2450,0.48999999999999994,0.8366600265340756,1236599.0,9312,676,0.3826834323650898,0.9238795325112867,0.9914448613738103,0.3826834323650898,0.9238795325112867,0.9914448613738103,1.0530617357553812e-20,6.914400106940203e-13,8.408597124803643e-50,1.1548224173015786e-17,5.900090541597061e-29,7.781132241133797e-20,6.914400106940203e-13,1.713908431542013e-15,5.602796437537268e-09,2.061153622438558e-09,1.2995814250075031e-24,5.5210822770285325e-42,3.4657359027997265,4.343805421853684,4.276666119016055,3.58351893845611,4.189654742026425,5.10594547390058,1.1939224684724346,1.2884633257605428e-24,5.473848652781954e-42,21.047588780079938,50.81337428812077,54.52946737555956,36.354926074683526,87.76855558857224,94.18726183051197,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
13,102,15,64,46,55,1.5,49,31,31,265,215,326,4.4,118.0,160,26,151,116,168,2.6,86,78,17,137,105,173,3.6,84,211,22,158,121,223,3.3,102,176,13,73,39,96,0.9,33,91,51,69,43,87,1.0,38,41,34,14.0,-39,140,-113,0,0,0,10292,10323,10264,31,15,76,-14,54,-60,11,32,4,50,5,7.416198487095663,1.224744871391589,5.5677643628300215,30783,6.782329983125268,8.0,8.831760866327848,10.770329614269007,12.288205727444508,1.0,49952,56354,1444,1722,1.0,1.0,1657074.0,44732,1089,0.9238795325112867,0.38268343236508984,0.7933533402912352,1.0,6.123233995736766e-17,0.5000000000000004,3.442477108469977e-14,4.139937718785167e-08,3.665820411179563e-77,2.2603294069810542e-06,7.095474162284704e-23,1.713908431542013e-15,5.109089028063325e-12,2.7894680928689246e-10,8.315287191035679e-07,1.670170079024566e-05,1.2664165549094176e-14,1.9287498479639178e-22,3.6635616461296463,4.564348191467836,4.51085950651685,3.7612001156935624,4.465908118654584,5.075173815233827,1.4816045409242156,1.0047158040375049e-14,9.643749239819597e-23,29.564145040361176,12.245869835682875,25.387306889319525,50.0,3.061616997868383e-15,25.00000000000002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
14,59,16,134,102,126,2.5,70,59,10,298,248,377,4.3,129.0,167,26,332,282,357,5.3,135,101,10,328,278,428,9.3,122,438,8,206,156,274,4.4,122,178,10,78,50,107,1.0,34,93,52,88,56,127,1.6,49,64,14,11.0,-35,79,-103,0,0,0,10271,10301,10249,41,29,55,-12,27,-50,10,21,3,31,3,11.224972160321824,1.5811388300841898,7.681145747868608,1110,10.099504938362077,11.575836902790225,10.04987562112089,16.792855623746664,18.2208671582886,1.2649110640673518,75350,120099,2401,4160,2.5600000000000005,1.2649110640673518,2163459.0,192282,1156,0.7071067811865476,0.7071067811865476,0.9659258262890684,0.7071067811865476,0.7071067811865476,0.9659258262890684,4.5399929762484854e-05,4.5399929762484854e-05,4.961148436415422e-78,4.5399929762484854e-05,2.6102790696677047e-23,8.315287191035679e-07,5.109089028063325e-12,0.00033546262790251185,1.670170079024566e-05,4.5399929762484854e-05,7.582560427911907e-10,3.442477108469977e-14,3.912023005428146,4.672828834461906,4.532599493153256,4.02535169073515,4.844187086458591,5.117993812416755,1.4586150226995167,7.324190946717601e-10,3.325177545480065e-14,14.849242404917499,14.849242404917499,20.284442352070435,21.920310216782976,21.920310216782976,29.94370061496112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
15,29,17,80,59,41,1.4,39,35,42,242,192,304,4.4,113.0,165,15,250,200,258,3.8,94,136,9,197,148,213,4.4,65,212,5,123,93,131,3.0,57,123,8,47,25,47,0.5,15,58,71,76,55,103,1.1,34,42,55,22.0,-22,87,-85,0,0,0,10289,10314,10263,49,24,11,-6,17,-32,19,43,3,72,1,6.4031242374328485,1.1832159566199232,5.916079783099616,75894,7.681145747868608,8.94427190999916,11.661903789690601,14.142135623730951,15.811388300841896,1.0488088481701516,17292,40494,1156,1806,1.2100000000000002,1.0488088481701516,1455779.0,45156,225,0.7071067811865476,0.7071067811865476,0.9659258262890684,0.0,1.0,0.8660254037844385,5.74952226429356e-19,0.00012340980408667956,3.817497188671175e-54,0.00033546262790251185,1.462486227251231e-31,1.2995814250075031e-24,3.059023205018258e-07,0.006737946999085467,2.7894680928689246e-10,5.602796437537268e-09,2.1151310375910805e-19,5.380186160021138e-32,3.2188758248682006,3.8501476017100584,4.060443010546419,4.007333185232471,4.634728988229636,5.10594547390058,1.4816045409242156,2.043059695194819e-19,4.659377891667754e-32,30.405591591021544,30.405591591021544,41.534810530429944,0.0,72.0,62.35382907247957,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
16,45,18,45,29,45,0.9,32,22,43,171,130,203,3.3,73.0,103,24,81,59,86,0.9,51,48,21,73,54,83,1.6,54,76,39,87,65,100,2.7,53,113,29,54,27,57,0.7,23,81,65,40,24,40,0.5,15,19,60,16.0,-59,119,-133,0,0,0,10289,10331,10250,37,24,77,-44,-3,-83,26,47,3,82,3,6.708203932499369,0.9486832980505138,4.69041575982343,81399,5.385164807134504,6.708203932499369,6.928203230275509,7.681145747868608,9.0,0.7071067811865476,10100,3615,225,380,0.25,0.7071067811865476,394419.0,5852,529,0.7071067811865476,0.7071067811865476,0.9659258262890684,0.7071067811865476,0.7071067811865476,0.9659258262890684,2.1151310375910805e-19,7.582560427911907e-10,8.408597124803643e-50,2.543665647376923e-13,5.900090541597061e-29,8.75651076269652e-27,3.775134544279098e-11,1.1548224173015786e-17,1.1253517471925912e-07,5.109089028063325e-12,3.873997628687187e-21,2.4426007377405277e-36,3.295836866004329,4.04305126783455,4.394449154672439,3.1780538303479458,3.6888794541139363,4.634728988229636,1.1939224684724346,3.741994360531563e-21,2.3593711358963074e-36,33.23401871576774,33.23401871576774,45.398513835586215,57.9827560572969,57.9827560572969,79.20591775570361,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
17,30,19,63,45,60,1.2,50,30,35,221,171,252,3.5,87.0,117,27,90,67,95,1.1,56,55,24,80,59,90,1.6,54,77,38,100,75,124,2.4,62,120,27,53,25,56,0.7,23,79,65,50,27,50,0.6,29,32,59,13.0,-61,126,-143,0,0,0,10268,10283,10254,44,23,83,-45,15,-88,15,38,3,60,3,7.745966692414834,1.0954451150103321,5.477225575051661,44135,6.708203932499369,7.937253933193772,7.416198487095663,8.18535277187245,9.486832980505138,0.7745966692414834,15500,25259,841,1056,0.36,0.7745966692414834,666159.0,6006,529,0.7071067811865476,0.7071067811865476,0.9659258262890684,0.7071067811865476,0.7071067811865476,0.9659258262890684,6.305116760146989e-16,3.775134544279098e-11,7.667648073722e-53,1.8795288165390832e-12,5.900090541597061e-29,2.3802664086944007e-26,1.8795288165390832e-12,3.1391327920480296e-17,2.2603294069810542e-06,3.059023205018258e-07,3.1391327920480296e-17,8.75651076269652e-27,3.2188758248682006,4.02535169073515,4.3694478524670215,3.295836866004329,3.912023005428146,4.762173934797756,1.252762968495368,3.032169435990103e-17,8.458139893866758e-27,26.870057685088806,26.870057685088806,36.7051813989846,42.42640687119285,42.42640687119285,57.95554957734411,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
18,61,20,45,30,45,1.1,46,28,47,345,295,437,5.6,123.0,158,27,90,67,103,1.3,62,50,35,139,107,155,2.7,71,136,28,113,85,138,2.6,68,133,32,54,30,57,0.7,22,73,63,51,29,53,0.7,33,31,64,17.0,-60,129,-142,0,0,0,10303,10318,10278,36,19,80,-28,28,-82,19,53,1,92,16,6.708203932499369,1.0488088481701516,5.291502622129181,106079,5.477225575051661,6.708203932499369,7.0710678118654755,8.18535277187245,9.486832980505138,0.8366600265340756,19182,37059,1089,992,0.48999999999999994,0.8366600265340756,1876119.0,18632,484,0.0,1.0,0.8660254037844385,0.3826834323650904,0.9238795325112865,0.6087614290087204,3.873997628687187e-21,6.305116760146989e-16,1.733141042341547e-58,1.2664165549094176e-14,4.359610000063081e-28,1.603810890548638e-28,1.8795288165390832e-12,6.914400106940203e-13,4.139937718785167e-08,5.602796437537268e-09,9.602680054508676e-24,1.1089390193121365e-40,3.4011973816621555,4.04305126783455,4.290459441148391,3.367295829986474,3.970291913552122,5.062595033026967,1.7227665977411035,8.31616487161865e-24,6.750793020799852e-41,0.0,53.0,45.89934640057524,35.206875777588316,84.99691699103836,56.00605146880228,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
19,135,21,82,61,81,1.6,69,43,30,417,360,517,5.7,128.0,138,29,113,86,114,1.3,82,66,23,184,139,187,3.3,89,147,17,112,84,140,2.2,72,138,25,59,32,67,0.9,31,83,67,64,45,78,0.9,45,40,48,14.0,-59,130,-140,0,0,0,10314,10334,10296,36,24,70,-24,26,-79,17,31,11,47,11,9.0,1.2649110640673518,6.557438524302,27930,7.810249675906654,9.055385138137417,8.12403840463596,9.273618495495704,10.63014581273465,0.9486832980505138,19740,93195,2025,1640,0.81,0.9486832980505138,2113664.0,21756,961,0.7071067811865475,0.7071067811865477,0.9659258262890684,0.7071067811865475,0.7071067811865477,0.9659258262890684,9.357622968840175e-14,1.026187963170189e-10,1.1677812485237086e-60,1.3887943864964021e-11,7.984904245686979e-30,1.4251640827409352e-21,2.543665647376923e-13,4.139937718785167e-08,8.315287191035679e-07,4.139937718785167e-08,3.442477108469977e-14,3.873997628687187e-21,3.4657359027997265,4.204692619390966,4.418840607796598,3.8066624897703196,4.356708826689592,4.927253685157205,1.7404661748405046,3.325177545480065e-14,3.741994360531563e-21,21.920310216782973,21.92031021678298,29.94370061496112,33.23401871576773,33.23401871576774,45.398513835586215,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
20,126,22,179,135,178,2.8,95,67,14,336,286,425,4.8,122.0,193,22,362,312,360,3.4,116,143,9,317,267,345,4.4,120,227,14,242,192,274,3.1,89,184,16,75,49,100,1.1,36,89,52,97,71,143,1.9,57,76,23,8.0,-66,106,-122,0,0,0,10283,10302,10265,52,27,53,-33,20,-79,11,26,10,38,10,13.341664064126334,1.6733200530681511,8.18535277187245,2954,11.61895003862225,13.379088160259652,11.958260743101398,17.663521732655695,19.026297590440446,1.378404875209022,75350,188499,3249,5852,3.61,1.378404875209022,1830854.0,51756,1296,0.38268343236508967,0.9238795325112868,0.9914448613738103,0.38268343236508967,0.9238795325112868,0.9914448613738103,8.315287191035679e-07,0.00012340980408667956,1.2297457485529627e-80,1.1253517471925912e-07,2.6102790696677047e-23,1.026187963170189e-10,2.7894680928689246e-10,8.315287191035679e-07,0.00033546262790251185,1.670170079024566e-05,5.109089028063325e-12,3.1391327920480296e-17,3.8918202981106265,4.605170185988092,4.48863636973214,4.2626798770413155,4.962844630259907,5.262690188904886,1.5686159179138452,5.065380063174698e-12,3.112277075846041e-17,9.949769241492332,24.02086784529346,25.777566395719067,14.541970429873407,35.1074222354289,37.67490473220479,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
21,219,23,166,126,166,2.9,90,62,30,484,390,584,6.7,149.0,197,26,317,267,323,3.4,131,126,19,358,308,389,5.9,127,247,14,314,264,406,5.4,126,260,12,79,48,108,0.9,24,61,56,96,68,142,1.8,57,72,29,11.0,-47,152,-130,0,0,0,10281,10305,10266,55,24,82,-27,53,-85,10,27,3,46,3,12.884098726725126,1.70293863659264,7.874007874011811,27930,11.224972160321824,12.884098726725126,11.224972160321824,16.34013463836819,17.804493814764857,1.3416407864998738,165242,188499,3249,5256,3.24,1.3416407864998738,3330299.0,61256,576,0.7071067811865476,0.7071067811865476,0.9659258262890684,0.7071067811865476,0.7071067811865476,0.9659258262890684,9.357622968840175e-14,5.602796437537268e-09,1.2118104830828574e-113,6.14421235332821e-06,4.780892883885469e-25,2.543665647376923e-13,5.109089028063325e-12,8.315287191035679e-07,1.670170079024566e-05,4.5399929762484854e-05,1.8795288165390832e-12,1.0530617357553812e-20,3.871201010907891,4.68213122712422,4.110873864173311,4.219507705176107,4.955827057601261,5.2832037287379885,1.9021075263969205,1.8154854251496288e-12,1.0171795272429172e-20,19.091883092036785,19.091883092036785,26.07999730980485,32.526911934581186,32.526911934581186,44.43258800929715,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
22,169,24,269,219,268,4.8,123,94,10,416,353,516,5.8,167.0,206,22,374,324,391,5.1,151,149,11,168,128,184,3.7,83,194,18,227,177,257,4.4,96,165,20,103,77,150,1.3,48,120,51,115,87,166,2.5,64,84,13,7.0,-63,73,-125,0,0,0,10301,10326,10274,61,41,38,-27,23,-80,13,20,9,30,9,16.3707055437449,2.1908902300206643,9.695359714832659,1110,14.798648586948742,16.401219466856727,12.206555615733702,18.0,19.339079605813716,1.5811388300841898,66306,266304,4096,7140,6.25,1.5811388300841898,4685519.0,37830,2304,1.2246467991473532e-16,1.0,0.8660254037844384,1.2246467991473532e-16,1.0,0.8660254037844384,4.5399929762484854e-05,1.670170079024566e-05,2.194878508014299e-72,2.061153622438558e-09,7.095474162284704e-23,2.2603294069810542e-06,2.7894680928689246e-10,1.522997974471263e-08,0.0009118819655545162,2.2603294069810542e-06,2.061153622438558e-09,9.357622968840175e-14,4.343805421853684,5.0106352940962555,4.787491742782046,4.465908118654584,5.111987788356544,5.327876168789581,1.7578579175523736,1.78501139813411e-09,8.103939210052347e-14,2.4492935982947065e-15,20.0,17.320508075688767,3.67394039744206e-15,30.0,25.980762113533153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
23,10,25,219,169,219,3.3,94,65,54,500,442,649,5.6,181.0,204,25,421,382,488,4.6,135,95,22,333,283,382,4.2,129,182,8,371,321,462,4.2,110,213,16,108,61,165,1.1,28,70,62,141,108,197,2.5,59,64,48,14.0,-46,88,-112,0,0,0,10241,10278,10204,55,18,33,-16,52,-65,34,85,15,171,15,14.798648586948742,1.816590212458495,8.06225774829855,160434,13.0,14.798648586948742,9.746794344808963,19.544820285692065,20.518284528683193,1.5811388300841898,213906,208919,3481,4160,6.25,1.5811388300841898,5962683.0,33306,784,0.7071067811865477,0.7071067811865474,0.25881904510252013,0.7071067811865477,0.7071067811865474,0.25881904510252013,3.532628572200807e-24,2.7894680928689246e-10,3.1280620156019908e-93,1.1253517471925912e-07,1.185064864233981e-27,1.4251640827409352e-21,1.3887943864964021e-11,0.00033546262790251185,8.315287191035679e-07,1.713908431542013e-15,1.2160992992528256e-37,5.440559879258653e-75,4.110873864173311,5.10594547390058,4.248495242049359,4.68213122712422,5.2832037287379885,5.318119993844216,1.7227665977411035,3.147496593824602e-38,1.4081205127728067e-75,60.104076400856556,60.10407640085653,21.999618833714212,120.91525958289965,120.9152595828996,44.258056712530944,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
24,16,26,30,10,20,0.4,21,9,59,71,37,91,1.3,46.0,47,41,54,13,58,0.3,24,13,48,65,35,79,1.1,39,39,48,31,16,31,1.1,33,47,45,48,23,48,0.6,18,50,64,35,12,34,0.4,13,16,70,37.0,-36,104,-94,0,0,0,10302,10320,10256,22,17,85,-19,15,-48,42,78,15,160,1,4.47213595499958,0.6324555320336759,3.0,208919,3.1622776601683795,5.477225575051661,3.605551275463989,3.605551275463989,7.3484692283495345,0.6324555320336759,992,2379,169,272,0.16000000000000003,0.6324555320336759,99498.0,1560,324,0.7071067811865477,0.7071067811865474,0.25881904510252013,0.0,1.0,0.8660254037844385,2.3802664086944007e-26,1.4251640827409352e-21,3.873997628687187e-21,2.8625185805493937e-20,1.603810890548638e-28,3.975449735908647e-31,1.5628821893349888e-18,1.4251640827409352e-21,8.533047625744066e-17,5.74952226429356e-19,1.3336148155022614e-34,3.257488532207521e-70,3.1354942159291497,3.871201010907891,3.912023005428146,2.4849066497880004,3.5263605246161616,3.8501476017100584,0.26236426446749106,3.4516491308286887e-35,2.8210678214281963e-70,55.15432893255072,55.15432893255069,20.18788551799657,0.0,160.0,138.56406460551017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
